time,r,a,ld,s,qdel,min_c,max_c,min_b,max_b
2.30s,18.00,332.00,0.00,332.00,0,18.00,119.95,0.06,119.94
2.58s,18.00,350.00,0.00,350.00,0,18.00,119.95,0.06,119.94
2.44s,18.00,368.00,0.00,368.00,0,18.00,119.95,0.06,119.94
2.55s,18.00,386.00,0.00,386.00,0,18.00,119.95,0.06,119.94
2.38s,18.00,404.00,0.00,404.00,0,18.00,119.95,0.06,119.94
2.36s,18.00,422.00,0.00,422.00,0,18.00,119.95,0.06,119.94
2.33s,18.00,440.00,0.00,440.00,0,18.00,119.95,0.06,119.94
2.39s,18.00,458.00,0.00,458.00,0,18.00,119.95,0.06,119.94
2.54s,18.00,476.00,0.00,476.00,0,18.00,119.95,0.06,119.94
2.40s,18.00,494.00,0.00,494.00,0,18.00,119.95,0.06,119.94
3.06s,18.00,512.00,0.00,512.00,0,18.00,119.95,0.06,119.94
3.44s,18.00,530.00,0.00,530.00,0,18.00,119.95,0.06,119.94
3.22s,18.00,548.00,0.00,548.00,0,18.00,119.95,0.06,119.94
2.97s,18.00,566.00,0.00,566.00,0,18.00,119.95,0.06,119.94
2.86s,18.00,584.00,0.00,584.00,0,18.00,119.95,0.06,119.94
2.91s,18.00,602.00,0.00,602.00,0,18.00,119.95,0.06,119.94
2.57s,18.00,620.00,0.00,620.00,0,18.00,119.95,0.06,119.94
2.56s,18.00,638.00,0.00,638.00,0,18.00,119.95,0.06,119.94
2.57s,18.00,656.00,0.00,656.00,0,18.00,119.95,0.06,119.94
2.63s,18.00,674.00,0.00,674.00,0,18.00,119.95,0.06,119.94
2.52s,18.00,692.00,0.00,692.00,0,18.00,119.95,0.06,119.94
2.66s,18.00,710.00,0.00,710.00,0,18.00,119.95,0.06,119.94
2.56s,18.00,728.00,0.00,728.00,0,18.00,119.95,0.06,119.94
2.35s,18.00,746.00,0.00,746.00,0,18.00,119.95,0.06,119.94
2.64s,18.00,764.00,0.00,764.00,0,18.00,119.95,0.06,119.94
2.58s,18.00,782.00,0.00,782.00,0,18.00,119.95,0.06,119.94
2.56s,18.00,800.00,0.00,800.00,0,18.00,119.95,0.06,119.94
2.43s,18.00,818.00,0.00,818.00,0,18.00,119.95,0.06,119.94
2.61s,18.00,836.00,0.00,836.00,0,18.00,119.95,0.06,119.94
2.59s,18.00,854.00,0.00,854.00,0,18.00,119.95,0.06,119.94
2.65s,18.00,872.00,0.00,872.00,0,18.00,119.95,0.06,119.94
2.51s,18.00,890.00,0.00,890.00,0,18.00,119.95,0.06,119.94
2.60s,18.00,908.00,0.00,908.00,0,18.00,119.95,0.06,119.94
2.62s,18.00,926.00,0.00,926.00,0,18.00,119.95,0.06,119.94
